Points Scored,FG,FG%,3P,3P%,ORB,Assists,Steals,OffRank,OppDefRank,Pace
112.0,50.0,0.549,15.0,0.469,5.0,28.0,3.0,126.5,126.5,
103.0,47.0,0.54,11.0,0.355,9.0,23.0,8.0,123.8,123.8,
109.0,43.0,0.506,10.0,0.345,9.0,26.0,9.0,111.1,111.1,
75.0,27.0,0.314,6.0,0.231,12.0,16.0,4.0,76.7,76.7,
112.0,44.0,0.458,10.0,0.345,17.0,21.0,6.0,111.0,111.0,
119.0,45.0,0.511,10.0,0.435,9.0,27.0,6.0,121.3,121.3,
96.0,51.0,0.531,21.0,0.467,9.0,28.0,8.0,130.0,130.0,
112.0,41.0,0.418,9.0,0.3,14.0,19.0,6.0,111.7,111.7,
96.0,47.0,0.485,16.0,0.356,12.0,30.0,5.0,124.9,124.9,
102.0,39.0,0.415,10.0,0.333,10.0,18.0,6.0,98.8,98.8,
93.0,36.0,0.383,11.0,0.306,16.0,24.0,3.0,97.2,97.2,
97.0,33.0,0.398,10.0,0.333,10.0,21.0,4.0,100.9,100.9,
121.0,45.0,0.5,16.0,0.364,8.0,29.0,10.0,112.3,112.3,
128.0,48.0,0.485,13.0,0.433,7.0,29.0,13.0,105.2,105.2,
118.0,33.0,0.418,12.0,0.324,8.0,24.0,9.0,93.6,93.6,
86.0,34.0,0.43,14.0,0.56,14.0,23.0,9.0,99.3,99.3,
99.0,37.0,0.451,12.0,0.522,11.0,22.0,5.0,99.9,99.9,
96.0,38.0,0.418,7.0,0.241,15.0,19.0,10.0,100.9,100.9,
83.0,33.0,0.388,10.0,0.357,9.0,20.0,12.0,90.7,90.7,
94.0,36.0,0.424,4.0,0.154,13.0,24.0,9.0,101.3,101.3,
94.0,36.0,0.456,13.0,0.433,7.0,24.0,11.0,102.3,102.3,
90.0,36.0,0.414,7.0,0.269,14.0,16.0,6.0,96.7,96.7,
91.0,40.0,0.513,5.0,0.25,7.0,32.0,10.0,108.0,108.0,
87.0,42.0,0.5,24.0,0.533,10.0,26.0,8.0,125.5,125.5,
106.0,40.0,0.488,9.0,0.36,7.0,20.0,9.0,110.6,110.6,
147.0,48.0,0.453,15.0,0.366,13.0,30.0,8.0,114.9,114.9,
125.0,42.0,0.483,14.0,0.326,6.0,23.0,5.0,116.7,116.7,
103.0,34.0,0.4,10.0,0.303,11.0,24.0,10.0,99.4,99.4,
108.0,42.0,0.483,10.0,0.313,15.0,21.0,7.0,122.3,122.3,
122.0,37.0,0.451,11.0,0.407,13.0,29.0,7.0,105.4,105.4,
81.0,29.0,0.345,8.0,0.308,14.0,15.0,8.0,91.2,91.2,
104.0,41.0,0.488,4.0,0.25,10.0,20.0,3.0,105.3,105.3,
100.0,40.0,0.392,11.0,0.289,15.0,20.0,4.0,104.7,104.7,
99.0,44.0,0.557,20.0,0.588,8.0,22.0,4.0,130.4,130.4,
105.0,50.0,0.515,7.0,0.318,13.0,28.0,6.0,120.6,120.6,
99.0,47.0,0.547,16.0,0.471,6.0,25.0,10.0,127.1,127.1,
113.0,44.0,0.512,8.0,0.333,9.0,23.0,5.0,120.4,120.4,
95.0,36.0,0.383,8.0,0.216,18.0,25.0,7.0,95.9,95.9,
110.0,38.0,0.437,8.0,0.348,10.0,20.0,6.0,108.9,108.9,
111.0,43.0,0.462,7.0,0.28,11.0,25.0,4.0,109.3,109.3,
98.0,37.0,0.389,8.0,0.267,15.0,19.0,10.0,95.3,95.3,
103.0,46.0,0.575,15.0,0.484,6.0,24.0,9.0,126.8,126.8,
101.0,43.0,0.544,13.0,0.464,5.0,22.0,9.0,123.7,123.7,
112.0,40.0,0.449,14.0,0.452,13.0,22.0,10.0,119.6,119.6,
112.0,36.0,0.4,10.0,0.303,9.0,18.0,8.0,102.7,102.7,
112.0,41.0,0.423,8.0,0.333,13.0,24.0,12.0,103.2,103.2,
101.0,36.0,0.493,10.0,0.333,6.0,23.0,7.0,106.5,106.5,
111.0,47.0,0.566,8.0,0.32,4.0,27.0,18.0,116.2,116.2,
82.0,30.0,0.341,7.0,0.219,5.0,13.0,8.0,84.2,84.2,
82.0,31.0,0.383,8.0,0.267,14.0,19.0,4.0,96.9,96.9,
98.0,39.0,0.453,10.0,0.286,15.0,23.0,7.0,109.6,109.6,
117.0,40.0,0.455,10.0,0.263,15.0,19.0,10.0,115.9,115.9,
110.0,41.0,0.466,7.0,0.389,17.0,19.0,5.0,120.7,120.7,
116.0,37.0,0.389,15.0,0.326,9.0,19.0,13.0,98.7,98.7,
105.0,49.0,0.544,13.0,0.433,10.0,26.0,6.0,118.6,118.6,
103.0,42.0,0.457,11.0,0.379,12.0,28.0,8.0,111.5,111.5,
86.0,31.0,0.388,5.0,0.192,10.0,24.0,11.0,85.5,85.5,
98.0,37.0,0.44,9.0,0.346,7.0,20.0,11.0,104.4,104.4,
75.0,29.0,0.349,7.0,0.206,6.0,17.0,5.0,80.6,80.6,
94.0,40.0,0.43,15.0,0.405,12.0,27.0,11.0,114.0,114.0,
101.0,35.0,0.473,10.0,0.323,5.0,25.0,7.0,107.4,107.4,
125.0,45.0,0.523,12.0,0.353,7.0,29.0,5.0,130.4,130.4,
129.0,48.0,0.511,13.0,0.351,9.0,35.0,8.0,131.2,131.2,
115.0,53.0,0.616,17.0,0.531,5.0,29.0,12.0,130.1,130.1,
109.0,44.0,0.512,7.0,0.292,14.0,30.0,9.0,118.1,118.1,
103.0,37.0,0.487,13.0,0.419,9.0,27.0,9.0,115.7,115.7,
101.0,47.0,0.511,17.0,0.37,9.0,33.0,9.0,121.2,121.2,
96.0,39.0,0.443,12.0,0.4,11.0,27.0,6.0,107.4,107.4,
105.0,42.0,0.488,5.0,0.192,9.0,24.0,9.0,104.6,104.6,
121.0,39.0,0.494,13.0,0.351,7.0,27.0,6.0,108.5,108.5,
102.0,41.0,0.513,10.0,0.333,11.0,27.0,4.0,115.1,115.1,
110.0,40.0,0.513,10.0,0.37,10.0,28.0,5.0,114.7,114.7,
96.0,36.0,0.434,10.0,0.263,9.0,25.0,6.0,103.6,103.6,
104.0,43.0,0.506,10.0,0.345,9.0,26.0,9.0,111.1,111.1,
93.0,46.0,0.5,8.0,0.444,11.0,31.0,14.0,119.4,119.4,
107.0,47.0,0.54,18.0,0.5,10.0,30.0,12.0,138.4,138.4,
118.0,55.0,0.524,12.0,0.387,12.0,35.0,10.0,127.5,127.5,
105.0,53.0,0.576,16.0,0.485,11.0,26.0,7.0,142.2,142.2,
90.0,32.0,0.386,6.0,0.207,11.0,17.0,6.0,97.0,97.0,
97.0,50.0,0.538,15.0,0.385,8.0,33.0,9.0,126.1,126.1,
102.0,44.0,0.5,11.0,0.407,10.0,32.0,7.0,116.0,116.0,
102.0,36.0,0.356,12.0,0.293,13.0,14.0,9.0,95.8,95.8,
105.0,39.0,0.464,10.0,0.278,7.0,24.0,4.0,103.7,103.7,
